ID,Sentence,Article_ID,Article,Votes_Complexity,MOS_Complexity,Std_Complexity,Votes_Understandability,MOS_Understandability,Std_Understandability,Vote_Lexical_difficulty,MOS_Lexical_difficulty,Std_Lexical_difficulty
705,"Zwischen 1895 und 1901 nahm Churchill als aktiver Soldat und Kriegsberichterstatter an fünf verschiedenen Kolonialkriegen teil, unter anderem in Kuba auf Seiten der Spanier während des dortigen Unabhängigkeitskrieges und in verschiedenen Teilen des Empire, etwa in Malakand in der Nordwestlichen Grenzprovinz Britisch-Indiens.",16,Winston Churchill,7,5,1.414213562,6,3,1.264911064,5,3.8,0.447213595
707,Dabei ritt er in der Schlacht von Omdurman eine der letzten großen Kavallerieattacken der britischen Militärgeschichte mit.,16,Winston Churchill,9,3.444444444,0.881917104,10,3.1,1.728840331,10,4.5,1.509230856
708,Über diesen Feldzug verfasste er das Buch The River War: An Historical Account of the Reconquest of the Sudan.,16,Winston Churchill,16,2.3125,1.400892573,16,1.8125,0.981070844,16,2.8125,1.376892637
709,Den Zweiten Burenkrieg erlebte er als Kriegsberichterstatter der Morning Post.,16,Winston Churchill,9,2.222222222,0.971825316,9,2.444444444,1.013793755,5,3,0
710,"Seinem Biographen Martin Gilbert zufolge war der Vertrag, den Churchill mit der Zeitung aushandelte, „wahrscheinlich der günstigste Vertrag, den überhaupt ein Kriegsberichterstatter bis dahin abgeschlossen hatte“.",16,Winston Churchill,9,3.222222222,0.833333333,10,4.2,1.813529401,10,4.6,1.646545205
711,"Außerdem habe er „allgemein dazu […] geführt, die Bezahlung von Journalisten zu verbessern“.",16,Winston Churchill,10,1.8,0.632455532,9,1.555555556,0.726483157,10,2.1,0.994428926
712,"Nachdem Churchill bei einem Eisenbahnüberfall der Buren gefangen genommen worden war, gelang ihm eine spektakuläre Flucht von Pretoria zur fast 500 Kilometer entfernten Delagoa-Bucht in der portugiesischen Kolonie Mosambik.",16,Winston Churchill,13,3.692307692,1.702185624,13,3,1.224744871,13,3.692307692,1.315587029
713,"Zwei Bücher über seine südafrikanischen Abenteuer, seine Kriegsberichte und seine abenteuerliche Flucht machten ihn bekannt und in den Augen vieler Landsleute zu einem Nationalhelden.",16,Winston Churchill,15,2.533333333,1.302013093,14,1.785714286,0.974961256,15,2.8,1.082325539
714,Dies kam ihm bei der Unterhauswahl des Jahres 1900 zugute.,16,Winston Churchill,10,2.7,1.33749351,10,2.8,1.229272594,10,3.5,1.58113883
716,Nach seiner Rückkehr aus dem Burenkrieg kandidierte er erfolgreich bei den Unterhauswahlen des Jahres 1900 und zog im März 1901 als frisch gewählter Konservativer für den Wahlkreis Oldham ins Parlament ein.,16,Winston Churchill,9,3.444444444,1.013793755,10,3.6,2.011080417,10,3.6,1.776388346
717,Seinen ersten bedeutenden Auftritt im Parlament hatte er am 31 Mai 1904 mit dem demonstrativen Übertritt von den Konservativen zu den Liberalen.,16,Winston Churchill,7,2,0,10,1.7,0.823272602,10,2.4,1.0749677
718,"Als Grund dafür gab er an, dass er in der Frage „Freihandel oder Schutzzoll“ die Haltung der Liberalen teile, die für den Freihandel eintraten.",16,Winston Churchill,16,3.5,1.632993162,16,2.8125,1.641899307,16,3.1875,1.641899307
719,Der Friedensnobelpreis ist der wichtigste internationale Friedenspreis und eine Kategorie des von dem schwedischen Erfinder und Industriellen Alfred Nobel gestifteten Nobelpreises.,17,Friedensnobelpreis,5,2,0,9,2,1.322875656,7,2.142857143,0.690065559
720,"Nach Maßgabe des Stifters soll er an denjenigen vergeben werden, „der am meisten oder am besten auf die Verbrüderung der Völker und die Abschaffung oder Verminderung stehender Heere sowie das Abhalten oder die Förderung von Friedenskongressen hingewirkt“ und damit „im vergangenen Jahr der Menschheit den größten Nutzen erbracht“ hat.",17,Friedensnobelpreis,15,4.466666667,1.684664726,15,3.866666667,1.505545305,15,4.133333333,1.407463101
721,"Die Auszeichnung wird seit 1901 jedes Jahr am Todestag Alfred Nobels, dem 10 Dezember, in Oslo verliehen.",17,Friedensnobelpreis,10,2.3,1.159501809,10,1.9,0.875595036,10,2.8,1.032795559
722,Sie ist seit 2017 mit 9 Millionen Schwedischen Kronen (ca 874000 Euro) dotiert.,17,Friedensnobelpreis,10,1.5,0.527046277,10,1.7,0.823272602,10,2,1.054092553
723,"Für die Vergabe ist, im Gegensatz zu den anderen Preiskategorien des Nobelpreises, keine schwedische Institution zuständig, sondern ein vom norwegischen Parlament bestimmtes fünfköpfiges Komitee, weswegen der Preis als einziger unter den Nobelpreisen nicht in Stockholm verliehen wird.",17,Friedensnobelpreis,10,3.9,1.449137675,10,2.7,1.636391694,9,3.444444444,1.013793755
724,Eine Aufstellung aller Preisträger findet sich unter Liste der Friedensnobelpreisträger.,17,Friedensnobelpreis,10,1.8,0.788810638,10,1.5,0.707106781,10,2.1,0.737864787
725,"Anders als bei allen anderen Nobelpreisen, die in Stockholm vergeben werden, erfolgt die Verleihung im Rathaus von Oslo, der norwegischen Hauptstadt.",17,Friedensnobelpreis,9,2.111111111,1.269295518,9,1.444444444,0.527046277,10,2.5,1.649915823
726,"Der Preisträger des Friedensnobelpreises wird von einem fünfköpfigen Komitee, dem Norwegischen Nobelkomitee, ausgewählt.",17,Friedensnobelpreis,10,2.2,1.229272594,10,2.2,1.398411798,10,2.8,1.813529401
727,"Die Mitglieder des Komitees werden vom norwegischen Parlament, dem Storting, ernannt.",17,Friedensnobelpreis,10,2,0.816496581,9,1.888888889,1.054092553,10,3,1.763834207
728,"Die Ursache für die Vergabe durch ein norwegisches Gremium liegt vermutlich darin, dass zu Nobels Lebzeiten Schweden und Norwegen vereinigt waren und außenpolitische Fragen nur durch das schwedische Parlament entschieden wurden.",17,Friedensnobelpreis,10,4.1,1.370320319,10,4.3,2.002775851,10,4.6,2.011080417
729,"Nobel selbst hat nie erklärt, warum er den Preis nicht wie alle anderen in Schweden vergeben lassen wollte.",17,Friedensnobelpreis,7,1.428571429,0.534522484,9,2,0.866025404,9,2,1.118033989
730,"Man geht allerdings davon aus, dass er der Meinung war, das norwegische Parlament, das nur für die Innenpolitik verantwortlich war, wäre Manipulationen durch die Regierung weniger stark ausgesetzt.",17,Friedensnobelpreis,9,3.444444444,0.881917104,10,3.3,1.418136492,10,4,1.56347192
732,"Das Komitee zur Vergabe des Friedensnobelpreises besteht aus fünf Personen, die vom norwegischen Parlament ausgewählt und ernannt werden.",17,Friedensnobelpreis,9,3.111111111,1.364225462,9,2.777777778,1.394433378,9,2.888888889,1.452966315
735,Das Komitee selbst wählt aus seinen Reihen den Vorsitzenden und dessen Stellvertreter.,17,Friedensnobelpreis,12,2.916666667,0.99620492,12,2,1.044465936,12,3,1.279204298
736,Der Direktor des Nobel-Institutes stellt den Sekretär des Komitees dar.,17,Friedensnobelpreis,7,1,0,8,1.25,0.46291005,8,1.5,0.755928946
738,Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,17,Friedensnobelpreis,10,2,1.154700538,10,2.6,2.270584849,10,2.9,2.183269719
739,"Die Sitzungen müssen nicht protokolliert und Entscheidungen nicht gerechtfertigt werden, auch dann nicht, wenn es zu gegensätzlichen Meinungen kommt.",17,Friedensnobelpreis,13,3.846153846,1.863963244,13,3.615384615,1.660244035,13,3.769230769,1.48064435
741,Bis 1936 konnten auch Mitglieder des Parlamentes zu Vertretern des Komitees gewählt werden.,17,Friedensnobelpreis,9,1.555555556,0.726483157,10,2.3,1.251665557,9,2.222222222,1.301708279
743,Diese Vergabe wurde von Deutschland und besonders von Adolf Hitler scharf verurteilt und als Akt aggressiver Außenpolitik Norwegens gegenüber dem Deutschen Reich gewertet.,17,Friedensnobelpreis,8,3.5,0.755928946,9,3.222222222,1.56347192,9,3.666666667,1.414213562
744,Seitdem gab es keine Abgeordneten in diesem Ausschuss.,17,Friedensnobelpreis,10,1.9,0.737864787,10,2.3,1.33749351,8,2,0.534522484
745,"1977 wurde die Regel insofern noch einmal verschärft, dass keine Mitglieder aus regierungsnahen Ausschüssen zugelassen werden, gleichzeitig mit der Namensänderung von „Nobel-Komitee des norwegischen Parlamentes“ in „Norwegisches Nobel-Komitee“.",17,Friedensnobelpreis,6,4.166666667,0.40824829,10,3.6,1.712697677,10,4.5,1.433720878
747,"Der Friedensnobelpreis kann auch an Personen oder Organisationen vergeben werden, die an einem noch laufenden Friedensprozess beteiligt sind, nicht nur für die abschließende Lösung eines Konflikts.",17,Friedensnobelpreis,10,2.6,1.173787791,10,3,2.211083194,10,3.7,1.82878223
748,Daher können einige Friedensnobelpreise im Nachhinein als fraglich erachtet werden.,17,Friedensnobelpreis,7,2.285714286,0.755928946,8,2.375,1.060660172,6,3.166666667,0.752772653
749,"Dies gilt besonders für den Friedensnobelpreis des Jahres 1973, als Henry Kissinger (USA) und Lê ??c Th? (Vietnam) (verzichtete auf den Preis) für das Friedensabkommen von 1973 in Vietnam ausgezeichnet wurden.",17,Friedensnobelpreis,10,3,1.333333333,10,3.2,1.813529401,10,3.3,1.567021236
750,"Auch der Friedensnobelpreis von 2009 an den US-Präsidenten Barack Obama wurde kritisiert, weil dieser erst kurz zuvor ins Amt gewählt worden war und somit noch keine nennenswerten politischen Schritte unternommen hatte.",17,Friedensnobelpreis,9,3,1.5,9,2.222222222,1.301708279,9,3,1.224744871
751,Die Nominierungen müssen bis spätestens zum 1 Februar des betreffenden Jahres erfolgen Es gilt das Datum des Poststempels .,17,Friedensnobelpreis,7,3,0,12,3.083333333,1.164500153,10,3,0.666666667
752,Spätere Nominierungen werden für das laufende Jahr nicht angenommen und gehen in die Entscheidung zum nächsten Jahr ein.,17,Friedensnobelpreis,9,2.888888889,1.763834207,9,2.888888889,1.833333333,9,3,1.802775638
753,Die Vergabe des Friedensnobelpreises ist besonders stark geprägt von Widersprüchen und ist entsprechend umstritten.,17,Friedensnobelpreis,9,3.111111111,1.364225462,9,2.888888889,1.269295518,9,4.111111111,1.452966315
754,"Die ausgewählten Personen und Organisationen wirken häufig stark polarisierend, und es kommt bei nahezu jeder Vergabe zu Anfeindungen über die Entscheidung.",17,Friedensnobelpreis,10,3.4,1.505545305,10,3,1.632993162,10,4.2,1.229272594
755,Eine Rücknahme des Preises ist jedoch nicht möglich und die Entscheidung des Gremiums entsprechend nicht formal anfechtbar.,17,Friedensnobelpreis,10,3.5,1.779513042,10,3.2,1.398411798,10,4.5,1.354006401
756,"Auch wurden viele Personen nicht mit dem Friedensnobelpreis gewürdigt, die ihn in der öffentlichen Wahrnehmung verdient hätten.",17,Friedensnobelpreis,10,3.2,1.032795559,10,2.7,1.567021236,10,3.5,1.354006401
758,"Er war 1937 erstmals nominiert worden und kam in die engere Auswahl, aber das Komitee entschied sich gegen ihn.",17,Friedensnobelpreis,14,3.142857143,1.231455852,12,2.333333333,0.887625365,14,2.857142857,1.292412345
759,"Er wurde noch einige Male nominiert, wurde aber erst 1947 wieder in Betracht gezogen.",17,Friedensnobelpreis,8,1.5,0.534522484,9,1.777777778,1.201850425,9,2.777777778,1.481365736
760,Die Entscheidung fiel aber zugunsten von Quaker Peace and Social Witness aus.,17,Friedensnobelpreis,15,3.4,1.45405836,15,3.466666667,1.505545305,13,3.538461538,0.877058019
761,"1948 wurde er erneut nominiert, aber kurz vor Ablauf der Nominierungsfrist Ende Januar ermordet.",17,Friedensnobelpreis,9,1.333333333,0.5,9,1,0,8,1.375,0.51754917
762,Das Komitee zog eine posthume Vergabe in Betracht und prüfte sie.,17,Friedensnobelpreis,10,2.4,1.264911064,10,3.4,1.505545305,10,4,1.414213562
763,"Eine Anfrage bei den schwedischen Vergabeinstitutionen ergab, dass der Preis nach deren Ansicht nur dann posthum vergeben werden sollte, wenn der Preisträger erst nach der Entscheidung des Komitees verstarb.",17,Friedensnobelpreis,12,3.416666667,1.56427929,11,2.363636364,1.120064933,11,3.727272727,1.190874392
764,"Weiterhin gab es Zweifel, ob eine solche Vergabe im Sinne Alfred Nobels wäre, und auch praktische Schwierigkeiten, da Gandhi keine Nachfolgeorganisation hinterlassen hatte, der man den Preis hätte zusprechen können.",17,Friedensnobelpreis,6,3.166666667,0.98319208,7,3,1.527525232,7,3.571428571,1.511857892
765,Nur eines der Komiteemitglieder war für eine Vergabe.,17,Friedensnobelpreis,10,2,1.054092553,10,2.8,1.398411798,10,3.4,1.349897115
766,"So entschied man sich, den Preis mit der Begründung nicht zu vergeben, dass es keinen geeigneten Kandidaten gebe.",17,Friedensnobelpreis,9,3.444444444,1.130388331,9,2.888888889,1.691481928,9,2.555555556,1.130388331
767,"Seit 1972 sind die Statuten der Nobelstiftung auch dahingehend gestaltet, dass der Preis nur dann posthum vergeben werden darf, wenn der Preisträger nach Bekanntgabe stirbt.",17,Friedensnobelpreis,7,4.428571429,0.975900073,9,3.888888889,1.763834207,9,4.555555556,1.589898669
768,Die Verleihung des Preises an Institutionen wurde zum Teil ebenfalls heftig kritisiert.,17,Friedensnobelpreis,15,2.2,0.774596669,15,1.666666667,0.816496581,14,2.214285714,0.892582375
769,"So wurde anlässlich der Verleihung des Preises an die Europäische Union am 10 Dezember 2012 von ehemaligen Preisträgern erklärt, die EU sei „eindeutig kein Vorkämpfer für den Frieden“ und die Entscheidung verfälsche den Willen Alfred Nobels.",17,Friedensnobelpreis,7,5,0.577350269,10,4.8,0.918936583,10,5.6,1.0749677
771,"Unter der Herrschaft des Vereinigten Königreichs vereinte es Dominions, Kronkolonien, Protektorate, Mandatsgebiete und sonstige abhängige Gebiete, die aus den englischen Überseebesitzungen, Handelsposten und Strafkolonien hervorgegangen waren.",18,Britisches Weltreich,8,3.5,0.755928946,10,3.7,1.766981104,10,4.5,1.509230856
772,"Im Jahr 1922, zur Zeit seiner größten Ausdehnung, umfasste es mit 458 Millionen Einwohnern ein Viertel der damaligen Weltbevölkerung.",18,Britisches Weltreich,13,2.769230769,1.535895296,13,2.153846154,1.068188018,10,2.1,0.875595036
773,"Es erstreckte sich über eine Fläche von ca 33,67 Millionen km², was einem Viertel der Landfläche der Erde entspricht.",18,Britisches Weltreich,13,2.230769231,1.091928428,13,1.846153846,1.068188018,13,2.153846154,1.14354375
774,"Wie zuvor schon das spanische Kolonialreich galt auch das Empire als „Reich, in dem die Sonne nie untergeht“.",18,Britisches Weltreich,8,2,0.755928946,10,2.6,1.837873167,10,3.1,1.286683938
776,Ebenso spielen die kolonialen Grenzziehungen bei heutigen regionalen Konflikten eine Rolle wie auch die weitere Verbundenheit der Länder im Commonwealth of Nations.,18,Britisches Weltreich,9,3.333333333,1.414213562,9,3,1.5,8,3.75,0.88640526
777,"Im 15 und 16 Jahrhundert, im Zeitalter der Entdeckungen waren Spanien und Portugal die Pioniere der europäischen Erforschung und Eroberung der Welt.",18,Britisches Weltreich,10,2.4,0.516397779,10,1.9,0.875595036,10,2.6,0.843274043
778,"Sie bildeten riesige Kolonialreiche, die ihnen immense Reichtümer einbrachten.",18,Britisches Weltreich,9,2.333333333,1.322875656,8,2.875,0.640869944,10,4.1,1.286683938
779,"Dadurch angespornt, begannen auch England, Frankreich und die Niederlande mit dem Aufbau eigener Kolonien und Handelsnetzwerke in Amerika und Asien.",18,Britisches Weltreich,10,2.3,1.251665557,10,2.6,1.0749677,10,3.2,1.316561177
780,Nach mehreren Kriegen im 17 und 18 Jahrhundert gegen Frankreich und die Niederlande etablierte sich England (nach dem Act of Union 1707 mit Schottland das Königreich Großbritannien) als führende Kolonialmacht in Amerika und Indien.,18,Britisches Weltreich,10,3.3,1.494434118,10,2.6,1.776388346,10,3.4,1.646545205
781,"Die Abspaltung der Dreizehn Kolonien nach dem Amerikanischen Unabhängigkeitskrieg (1775–1783) bedeutete zwar den Verlust der bevölkerungsreichsten Überseegebiete, doch wandte sich Großbritannien bald Afrika, Asien und Ozeanien zu.",18,Britisches Weltreich,8,3.875,0.640869944,10,3,1.490711985,10,4.3,1.418136492
782,Nach dem Ende der Napoleonischen Kriege 1815 übte Großbritannien über ein Jahrhundert lang eine nahezu unangefochtene Dominanz über die Weltmeere aus.,18,Britisches Weltreich,7,2.285714286,0.487950036,9,2.444444444,2.127857556,9,3.333333333,1.732050808
784,"Es verfügte seit dem 19 Jahrhundert für viele Jahrzehnte über die mit Abstand größten Handels- und Kriegsflotten der Welt, galt als stärkste See- und Weltmacht und praktizierte bis etwa 1902 die Splendid isolation.",18,Britisches Weltreich,9,3.666666667,1.224744871,9,2.888888889,1.269295518,8,3.875,0.991031209
785,"Mehrere Siedlerkolonien, deren Bevölkerung vor allem durch den stetigen Zustrom von Auswanderern aus dem Mutterland zunahm, erhielten mit der Zeit mehr Autonomie und wurden zu Dominions erhoben.",18,Britisches Weltreich,10,4.8,1.135292424,10,4.8,1.229272594,10,5.2,1.475729575
786,Das Jahr 1875 markiert den Eintritt Großbritanniens in das neue imperialistische Zeitalter.,18,Britisches Weltreich,15,2,0.9258201,13,1.307692308,0.480384461,15,2.333333333,1.175139303
787,"Damals kaufte die konservative Regierung Disraeli für 4 Millionen Pfund die Aktienanteile des ägyptischen Herrschers Ismail an der Sueskanal-Gesellschaft auf, um diesen strategisch wichtigen Handelsweg nach Indien zu sichern.",18,Britisches Weltreich,15,4.266666667,1.709915063,15,3.733333333,1.830950833,15,4.2,1.656157342
788,Die gemeinsame britisch-französische Finanzkontrolle über Ägypten wurde mit der formellen Besetzung durch Großbritannien im Jahr 1882 beendet.,18,Britisches Weltreich,10,2.2,0.632455532,10,1.8,1.135292424,10,2.6,0.966091783
789,"Die Rivalität zu Russland (vgl: The Great Game), die im Krimkrieg (1854–1856) eine erste Eskalation erfahren hatte, und die Angst vor einer russischen Expansion in Richtung Süden und Indien war ein weiterer Faktor der britischen Politik .",18,Britisches Weltreich,9,4.111111111,1.536590743,9,3,1.658312395,8,3.375,1.060660172
790,"1878 wurde die Insel Zypern besetzt, als Reaktion auf den Russisch-Türkischen Krieg.",18,Britisches Weltreich,11,2.363636364,0.809039835,9,1.222222222,0.666666667,9,1.777777778,0.666666667
